Name;URL;Primary Language;Created At;Repository Age;Amount of stars;Total amount of release(s);Total Source LOC;Total Line LOC;Total Blank LOC;Total Comments LOC;CBO;DIT;WMC;LOC
iwgang/CountdownView;https://github.com/iwgang/CountdownView;Java;12/10/2015 07:46;5;2806;3;107760062;120279099;10999578;2184129;3.0;1.0;2.0;13.0
fuzhengwei/itstack-demo-design;https://github.com/fuzhengwei/itstack-demo-design;Java;20/05/2020 13:45;0;2803;0;107768453;120289930;11001834;2184322;2.0;1.0;3.0;12.0
liujingxing/okhttp-RxHttp;https://github.com/liujingxing/okhttp-RxHttp;Java;23/01/2019 09:48;2;2802;12;107784122;120310867;11004776;2186689;6.0;1.0;8.0;32.0
java8/Java8InAction;https://github.com/java8/Java8InAction;Java;28/10/2013 23:59;7;2799;0;107788541;120316570;11005880;2186874;1.0;1.0;2.0;14.0
micrometer-metrics/micrometer;https://github.com/micrometer-metrics/micrometer;Java;10/04/2017 21:36;3;2799;94;107863463;120403754;11017542;2187661;5.0;1.0;4.0;19.0
nic-delhi/AarogyaSetu_Android;https://github.com/nic-delhi/AarogyaSetu_Android;Java;26/05/2020 17:36;0;2799;0;107877427;120420188;11019701;2187994;3.0;1.0;4.0;16.5
remkop/picocli;https://github.com/remkop/picocli;Java;01/02/2017 16:38;4;2797;76;108241006;120816361;11047011;2204590;2.0;1.0;0.0;5.0
ltsopensource/light-task-scheduler;https://github.com/ltsopensource/light-task-scheduler;Java;24/10/2014 12:53;6;2796;29;108349305;120941278;11063037;2205998;3.0;1.0;4.0;20.0
mzule/ActivityRouter;https://github.com/mzule/ActivityRouter;Java;08/04/2016 02:27;4;2795;3;108351796;120944624;11063595;2206312;2.0;1.0;1.0;6.0
huanghongxun/HMCL;https://github.com/huanghongxun/HMCL;Java;22/06/2015 08:06;5;2794;164;108405708;121007654;11072345;2206812;4.0;1.0;5.0;27.0
android-notes/Cockroach;https://github.com/android-notes/Cockroach;Java;14/02/2017 03:43;4;2787;1;108408575;121011454;11073015;2207089;3.0;1.0;1.0;10.0
mxdldev/android-mvp-mvvm-flytour;https://github.com/mxdldev/android-mvp-mvvm-flytour;Java;25/12/2018 10:42;2;2785;11;108435205;121041112;11075637;2207517;1.0;1.0;1.0;11.0
guolindev/booksource;https://github.com/guolindev/booksource;Java;04/10/2016 02:55;4;2784;0;108453123;121064599;11079234;2209774;2.0;1.0;1.0;7.0
FasterXML/jackson-databind;https://github.com/FasterXML/jackson-databind;Java;23/12/2011 07:17;9;2777;0;116006071;128725386;11185852;2229334;2.0;1.0;1.0;7.0
florent37/ExpectAnim;https://github.com/florent37/ExpectAnim;Java;20/02/2017 15:05;4;2776;1;116010381;128731100;11186989;2229614;4.0;2.0;3.0;13.0
alibaba/jetcache;https://github.com/alibaba/jetcache;Java;12/04/2017 07:48;3;2774;47;116030526;128754959;11190520;2229820;3.0;1.0;3.0;16.0
gouthampradhan/leetcode;https://github.com/gouthampradhan/leetcode;Java;09/03/2017 10:30;4;2773;0;116061044;128788181;11193028;2230175;2.0;1.0;7.0;28.0
CrawlScript/WebCollector;https://github.com/CrawlScript/WebCollector;Java;12/07/2014 03:16;6;2772;0;116071082;128800280;11194884;2230388;3.0;1.0;5.0;24.0
AweiLoveAndroid/CommonDevKnowledge;https://github.com/AweiLoveAndroid/CommonDevKnowledge;Java;15/12/2017 03:00;3;2770;0;116075023;128805829;11196182;2230777;2.0;1.0;9.0;28.5
JakeWharton/scalpel;https://github.com/JakeWharton/scalpel;Java;06/01/2014 17:26;7;2768;0;116076637;128807961;11196499;2230988;2.0;1.0;2.0;11.0
qunarcorp/bistoury;https://github.com/qunarcorp/bistoury;Java;01/08/2019 07:54;1;2761;8;116232043;128990958;11222858;2234775;3.0;1.0;5.0;23.0
Tencent/MSEC;https://github.com/Tencent/MSEC;Java;28/11/2016 01:50;4;2760;0;116757093;129608092;11302235;2252405;3.0;1.0;10.0;37.0
Teevity/ice;https://github.com/Teevity/ice;Java;14/06/2013 20:56;7;2756;3;116771649;129625090;11304346;2252848;3.0;1.0;6.0;25.0
FinalTeam/RxGalleryFinal;https://github.com/FinalTeam/RxGalleryFinal;Java;22/04/2016 01:41;4;2753;1;116785674;129641867;11306742;2253338;2.0;1.0;3.0;12.0
trojan-gfw/igniter;https://github.com/trojan-gfw/igniter;Java;08/11/2018 22:19;2;2751;31;116799226;129657255;11308263;2253699;2.0;1.0;2.0;9.0
airbnb/airpal;https://github.com/airbnb/airpal;Java;05/05/2014 18:51;6;2750;0;116814322;129675172;11310833;2254021;4.0;1.0;3.0;14.0
traccar/traccar;https://github.com/traccar/traccar;Java;16/04/2012 08:33;8;2749;32;116906523;129787256;11330354;2254365;4.0;2.0;1.0;13.0
JoanZapata/android-pdfview;https://github.com/JoanZapata/android-pdfview;Java;21/11/2012 16:19;8;2749;0;116911904;129793955;11331415;2254636;2.0;1.0;3.0;12.0
evrencoskun/TableView;https://github.com/evrencoskun/TableView;Java;13/06/2017 04:29;3;2746;11;116923898;129808680;11333823;2255012;4.0;1.0;4.0;19.5
jenkinsci/blueocean-plugin;https://github.com/jenkinsci/blueocean-plugin;Java;23/01/2016 18:02;5;2745;22;117199350;130108499;11356995;2256749;5.0;1.0;4.0;18.5
cabaletta/baritone;https://github.com/cabaletta/baritone;Java;01/08/2018 15:34;2;2744;55;117231724;130145814;11361567;2257345;4.0;1.0;5.0;18.0
Yalantis/GuillotineMenu-Android;https://github.com/Yalantis/GuillotineMenu-Android;Java;15/06/2015 13:56;5;2743;2;117232923;130147573;11361865;2257620;2.0;1.0;2.0;12.0
north2016/T-MVP;https://github.com/north2016/T-MVP;Java;09/05/2016 05:55;4;2743;0;117241974;130158573;11363551;2258161;3.0;1.0;3.0;14.0
ballerina-platform/ballerina-lang;https://github.com/ballerina-platform/ballerina-lang;Java;16/11/2016 14:58;4;2739;83;119327220;132408567;11514076;2270755;5.0;1.0;5.0;25.0
watabou/pixel-dungeon;https://github.com/watabou/pixel-dungeon;Java;26/07/2014 17:34;6;2737;0;119377532;132470647;11525656;2270943;4.0;2.0;4.0;25.0
jiajunhui/PlayerBase;https://github.com/jiajunhui/PlayerBase;Java;28/03/2017 10:19;3;2735;18;119396381;132493253;11529064;2271374;3.0;1.0;4.0;14.0
questdb/questdb;https://github.com/questdb/questdb;Java;28/04/2014 23:29;6;2732;30;119879220;133033498;11576356;2281390;5.0;1.0;4.0;19.0
Nightonke/WoWoViewPager;https://github.com/Nightonke/WoWoViewPager;Java;03/03/2016 04:29;5;2731;0;119892875;133049630;11578493;2281845;4.0;2.0;3.0;22.0
h2database/h2database;https://github.com/h2database/h2database;Java;10/04/2015 19:09;5;2729;12;120283469;133485263;11621173;2285799;4.0;2.0;12.0;52.0
burhanrashid52/PhotoEditor;https://github.com/burhanrashid52/PhotoEditor;Java;23/01/2018 11:44;3;2728;9;120291071;133494505;11622470;2286221;3.0;1.0;3.0;13.0
zhaojun1998/zfile;https://github.com/zhaojun1998/zfile;Java;19/08/2019 13:57;1;2727;36;120298591;133503953;11624170;2286493;5.0;1.0;3.0;17.0
szerhusenBC/jwt-spring-security-demo;https://github.com/szerhusenBC/jwt-spring-security-demo;Java;20/03/2016 19:16;4;2722;3;120300441;133506483;11624613;2286730;4.0;1.0;2.0;13.0
code-troopers/android-betterpickers;https://github.com/code-troopers/android-betterpickers;Java;21/03/2013 01:45;7;2720;16;120328537;133538951;11628664;2287235;4.0;1.0;2.0;13.0
google/binnavi;https://github.com/google/binnavi;Java;19/08/2015 12:20;5;2720;3;122697470;136015187;11733081;2290359;5.0;1.0;2.0;16.0
dingjikerbo/Android-BluetoothKit;https://github.com/dingjikerbo/Android-BluetoothKit;Java;08/10/2015 09:07;5;2711;0;122708830;136029657;11735909;2290671;2.0;1.0;2.0;12.0
